F1,TS222,TS223,TS224,TS225,TS226,TS227,TS228,TS230,TS231,TS232,TS233,TS234,TS235,TS236,TS237,TS239,TS240,TS241,TS242,TS243,TS244,TS245,TS246,TS247
cg22595391,0.121336586,0.133438498,0.141377183,0.157746289,0.146839753,0.140091653,0.152552008,0.144019763,0.148437221,0.156027449,0.158026532,0.128341832,0.141328977,0.114070902,0.110098048,0.142554786,0.108227567,0.12110852,0.134560388,0.131279855,0.144816865,0.130432252,0.148532546,0.138725274
cg22595920,0.544088061,0.534279876,0.451962749,0.51319094,0.48133272,0.415355482,0.512852744,0.498551346,0.533327719,0.540835271,0.424195311,0.454677581,0.447177302,0.570963576,0.507242182,0.518048653,0.495556027,0.545454577,0.455206764,0.611689924,0.48164072,0.587779883,0.487664158,0.522480696
cg22632840,0.136234245,0.09559948,0.078590687,0.110725817,0.103197456,0.105072172,0.12579695,0.129748178,0.121161438,0.127545489,0.077017453,0.091248022,0.091201985,0.100432095,0.100985352,0.131455345,0.088154041,0.1357403,0.130111233,0.118815836,0.108837563,0.152427916,0.102485601,0.112341414
cg22677556,0.473753061,0.466249358,0.54907873,0.516775057,0.526028463,0.566428699,0.540551494,0.527318195,0.470842557,0.501423138,0.545401954,0.523584474,0.505918633,0.514789523,0.476717695,0.523183422,0.460963884,0.451700954,0.521757863,0.439503365,0.538666248,0.475198051,0.463837972,0.528570514
cg22707438,0.129718586,0.120023737,0.118160605,0.093370439,0.11346255,0.100342697,0.091003096,0.100737103,0.116752149,0.101292168,0.101630146,0.11094106,0.106020184,0.196809086,0.147829094,0.130342829,0.148431458,0.120557022,0.116462666,0.153156,0.103319346,0.171509277,0.107952924,0.123386505
cg22753630,0.409091691,0.424805493,0.425225472,0.440169128,0.405071384,0.396747877,0.412921897,0.418865718,0.436558186,0.389665825,0.428553114,0.414021029,0.396475709,0.439808325,0.441856444,0.413734264,0.430422964,0.449035485,0.394097958,0.423972243,0.413035949,0.448684613,0.426444656,0.442606423
cg22770911,0.448526315,0.45284641,0.471128962,0.442622548,0.465401334,0.460422605,0.456982317,0.445366735,0.448615869,0.461783028,0.4827447,0.482612961,0.466605435,0.471142841,0.45329114,0.451439747,0.453589028,0.466571014,0.479874963,0.432056002,0.489128364,0.441507493,0.438637324,0.470710537
cg22797644,0.286145798,0.284921688,0.308236566,0.285137784,0.280600631,0.30267346,0.285913567,0.268207447,0.266993649,0.271852219,0.292806316,0.314546223,0.325116074,0.334644179,0.316186845,0.305288295,0.286103908,0.304197629,0.303097061,0.286359138,0.299779672,0.302783139,0.284954549,0.298422451
cg22814740,0.588539023,0.573376522,0.548751271,0.552949201,0.565571288,0.584060224,0.571750687,0.572824581,0.561054258,0.557000871,0.542665341,0.549524833,0.562743876,0.534729529,0.51694772,0.550797269,0.565976622,0.583152407,0.560809818,0.586147564,0.602042172,0.562753257,0.534680382,0.531158773
cg22855933,0.115557821,0.107158911,0.112827314,0.097936351,0.098152813,0.109754593,0.117287637,0.10881604,0.1127922,0.10970948,0.102954957,0.105562043,0.099567814,0.148491714,0.132746997,0.116000607,0.113484288,0.117458555,0.115541631,0.138272092,0.103201548,0.128643609,0.102216716,0.089569462
cg22888848,0.571893789,0.572108394,0.588420192,0.575423535,0.577334403,0.552293607,0.541238236,0.569076416,0.604647248,0.543535824,0.575315448,0.590576823,0.565545903,0.620760419,0.609759484,0.586130932,0.59795813,0.572788964,0.584211453,0.615181842,0.57047532,0.58324765,0.566202312,0.590722759
cg22897715,0.231518011,0.219287138,0.198925212,0.197194714,0.207669581,0.193834674,0.206247936,0.188512588,0.212497238,0.230466524,0.179526668,0.215966857,0.216635824,0.324059517,0.27145629,0.238200681,0.268731563,0.236942107,0.171570115,0.285392807,0.173254326,0.281941461,0.205517705,0.20081714
cg22929787,0.532222644,0.45967172,0.482013691,0.487017213,0.466044934,0.467884695,0.494135515,0.532467783,0.503670657,0.466842296,0.47486725,0.530213869,0.464723055,0.55341284,0.515253026,0.536359534,0.541153175,0.507152281,0.495616783,0.546865986,0.504172741,0.537351603,0.505929591,0.489125169
cg22935653,0.332274354,0.372622131,0.416279831,0.362663447,0.306374316,0.36453607,0.338912614,0.413479317,0.355127426,0.315494196,0.37921354,0.395928933,0.330687261,0.33813364,0.349945744,0.439645412,0.345573874,0.307342905,0.43107459,0.357493892,0.423520881,0.394888079,0.402775814,0.384810669
cg22948808,0.407247245,0.470340947,0.382317386,0.410696088,0.411008624,0.334414212,0.387623644,0.41942693,0.465215201,0.425320205,0.370578383,0.405267442,0.365210079,0.456930593,0.426947243,0.406046895,0.447451096,0.478887768,0.406954065,0.506533898,0.399834516,0.485878001,0.436990756,0.413693072
cg23013029,0.105520504,0.07173397,0.067071108,0.110801213,0.083008806,0.061621365,0.069565357,0.060958285,0.078491875,0.123120648,0.073518263,0.061080412,0.088113551,0.09148974,0.104592063,0.081180821,0.065333633,0.075076273,0.074884028,0.084137687,0.090806049,0.103505289,0.095840715,0.104207565
cg23028436,0.172500259,0.171214863,0.1192463,0.145670543,0.128152998,0.13212102,0.153117576,0.162216754,0.159834538,0.16429303,0.121258814,0.127134259,0.124676921,0.134004939,0.147569729,0.164490182,0.142501469,0.165968695,0.139851672,0.189332507,0.14615553,0.174382467,0.133835351,0.142871316
cg23072086,0.173563398,0.177154572,0.170715546,0.164856992,0.167255674,0.176229609,0.196998587,0.175721267,0.152194973,0.176320787,0.193686294,0.150188909,0.180545998,0.137276841,0.143126764,0.173138809,0.15203252,0.167099511,0.169811643,0.184629256,0.20959024,0.171851047,0.158902197,0.164645132
cg23096806,0.647027062,0.626197008,0.645507816,0.648268456,0.668677658,0.615250951,0.614578214,0.657257196,0.603984155,0.63585321,0.657192163,0.594899963,0.615477509,0.581733155,0.608706263,0.618725993,0.592538765,0.639200902,0.623781243,0.617156755,0.616495632,0.615895135,0.629970193,0.661410107
cg23098068,0.464674724,0.403598267,0.421964767,0.401369221,0.355295338,0.431108621,0.433184507,0.475605591,0.530077705,0.386156421,0.327792409,0.40474902,0.350615198,0.487921756,0.400583907,0.479486931,0.495926516,0.50067188,0.335893425,0.545032281,0.449794184,0.555379663,0.391414177,0.472018998
cg23098529,0.500465403,0.483823021,0.446420037,0.511626129,0.499529529,0.3984833,0.426331575,0.475214592,0.509868517,0.532227888,0.432717393,0.43243734,0.399936788,0.485861536,0.539312365,0.444019804,0.523252612,0.522841579,0.423065122,0.580916434,0.437094775,0.561546577,0.521856134,0.49239464
cg23144473,0.301333162,0.242327103,0.200217769,0.210917886,0.188842112,0.219018849,0.255881334,0.23285382,0.242199963,0.254546435,0.204397414,0.202595358,0.18991282,0.225792127,0.254262204,0.252536732,0.193583861,0.278209813,0.210988501,0.267966164,0.230286282,0.260481431,0.23891254,0.282454039
cg23172671,0.192593492,0.166682103,0.160338235,0.13429052,0.197470539,0.171790193,0.128824295,0.190056291,0.129166962,0.13043778,0.156944779,0.145854606,0.184492942,0.22740705,0.147302498,0.207549902,0.187048662,0.136878763,0.167382562,0.166577437,0.189745497,0.243379415,0.113512184,0.179579264
cg23173586,0.362318598,0.380545388,0.443051557,0.384575257,0.40362693,0.464718575,0.437975579,0.422776452,0.365933818,0.364505341,0.402439375,0.405106569,0.413093372,0.362140191,0.360190069,0.435073955,0.38061877,0.408228322,0.391671202,0.335074077,0.458118521,0.370064984,0.52210785,0.425546327
cg23257859,0.558830529,0.564619796,0.595941665,0.552788088,0.594371977,0.578656079,0.590279945,0.580229659,0.586781261,0.55079777,0.558949562,0.573090903,0.53864626,0.520807994,0.552980555,0.58167046,0.570173856,0.592843587,0.581555735,0.53709258,0.575220589,0.561664216,0.566905023,0.54115982
cg23280720,0.43126883,0.459838794,0.540630004,0.522155023,0.516933059,0.580913495,0.513925927,0.475169885,0.411657495,0.500291814,0.572585489,0.521375072,0.57109151,0.478191181,0.450882417,0.479360556,0.424139185,0.404035237,0.504164029,0.383680909,0.553288626,0.403232769,0.446269711,0.511451225
cg23281123,0.378984497,0.414236232,0.38860323,0.380338006,0.379554605,0.356454407,0.358870122,0.390797521,0.378282748,0.399668606,0.378816295,0.392765999,0.397957914,0.423503791,0.381565109,0.36888431,0.420732885,0.398578715,0.354268769,0.413580665,0.361548695,0.419012862,0.353122208,0.399903337
cg23305408,0.161742853,0.152968388,0.135426057,0.13843345,0.136969003,0.12869182,0.136976196,0.123322871,0.138252704,0.15358977,0.131052189,0.129071197,0.151241474,0.187000418,0.169547053,0.164977752,0.158884628,0.148994121,0.123364521,0.170066058,0.136522755,0.184581858,0.16745016,0.150906965
cg23313885,0.35442681,0.364184013,0.398331024,0.366708468,0.379232698,0.382237423,0.400232047,0.400815899,0.351557426,0.365689158,0.375969538,0.387448694,0.349312674,0.306343789,0.340890287,0.39832309,0.328201855,0.326065437,0.36258235,0.325853093,0.399883822,0.321302093,0.348540478,0.350516215
cg23343486,0.159773333,0.157907269,0.148604437,0.13939697,0.125455522,0.14213359,0.16304878,0.15581641,0.14625005,0.159196446,0.149445213,0.144743428,0.123506841,0.157718887,0.152577987,0.171105516,0.150599532,0.159247547,0.153478553,0.158998356,0.151069293,0.191217058,0.145397942,0.156059498
cg23344321,0.46128978,0.442790977,0.366813764,0.404262052,0.347421178,0.348368058,0.457616145,0.416525217,0.476441082,0.394948778,0.333865608,0.379868775,0.356633807,0.355071946,0.381613423,0.432464136,0.411357243,0.452074516,0.377614244,0.470054,0.370655858,0.47111736,0.428583941,0.375299929
cg23352695,0.100965546,0.08552964,0.078659575,0.128051431,0.087259054,0.085164975,0.091831407,0.088891491,0.069293663,0.125593976,0.087733527,0.069727164,0.102879695,0.079295046,0.09546695,0.090418315,0.078076278,0.089950229,0.076901282,0.092695693,0.110024364,0.098437304,0.091739453,0.122718487
cg23357708,0.296882276,0.282751552,0.239596594,0.29821494,0.232141244,0.279409109,0.288042865,0.273769004,0.247523674,0.300929464,0.232572794,0.300199877,0.282674929,0.241082881,0.270030647,0.286023835,0.242663956,0.266308926,0.273056488,0.294730555,0.299387078,0.290620223,0.249531837,0.28554477
cg23371436,0.426016665,0.468091029,0.481961967,0.47054909,0.448764157,0.430900259,0.412321568,0.433350025,0.444232235,0.451566458,0.468537806,0.473019007,0.465023176,0.494765219,0.484114792,0.464182708,0.476288207,0.511687877,0.472493703,0.480867186,0.465215258,0.431024126,0.498360536,0.469878521
cg23378365,0.088741722,0.077233943,0.068097713,0.095857971,0.093640641,0.068666174,0.077085492,0.075537366,0.058743942,0.104604504,0.082602297,0.064651,0.093625256,0.066421492,0.07134874,0.086916813,0.060851864,0.06576272,0.067730282,0.063748745,0.097846164,0.069784433,0.086622601,0.084380325
cg23398076,0.107575962,0.088385115,0.102930455,0.098176681,0.099557041,0.094995223,0.099259525,0.103172341,0.097930041,0.100940457,0.078522693,0.107316251,0.090642657,0.146394263,0.112121022,0.107740846,0.116282878,0.09162961,0.087829311,0.123818743,0.077666865,0.129563076,0.097849166,0.085010065
cg23408558,0.546216974,0.482205029,0.597474139,0.57582509,0.596143326,0.610832239,0.487203038,0.605819624,0.553658172,0.446873506,0.513019751,0.588269324,0.487934167,0.498202122,0.477865806,0.508656771,0.591422589,0.499680987,0.537440516,0.462217235,0.617955733,0.490468063,0.533566877,0.57606712
cg23459424,0.556944355,0.588581621,0.555718869,0.558002416,0.587115988,0.574093094,0.547113088,0.553050544,0.540129928,0.559962373,0.535589438,0.602386938,0.589970097,0.579601368,0.565446537,0.571362819,0.588510979,0.577452316,0.588469612,0.573360267,0.592471913,0.578698937,0.573323691,0.560874747
cg23515460,0.059587191,0.057001427,0.050428974,0.058665792,0.045171133,0.062084661,0.047931993,0.061135916,0.049056082,0.05582952,0.05289344,0.050102809,0.057994055,0.112183709,0.076116225,0.07285176,0.074151209,0.068215626,0.06245113,0.0803827,0.068347394,0.0931628,0.048379059,0.059634555
cg23522475,0.226418417,0.211096497,0.166440864,0.158946857,0.165358332,0.15192952,0.154897715,0.186178591,0.200719039,0.21474318,0.143175484,0.215510877,0.144095279,0.178619921,0.234651272,0.190395926,0.232915004,0.227378958,0.22531075,0.273921138,0.190912883,0.206731012,0.224545094,0.187175289
cg23523668,0.519267188,0.516872335,0.556532984,0.548033663,0.510147923,0.580625082,0.597635528,0.565748403,0.509170127,0.511919505,0.521524225,0.58323117,0.556159824,0.501002939,0.504707851,0.581927924,0.502788136,0.553813113,0.531112704,0.523662261,0.566273251,0.499966605,0.573308787,0.541295341
cg23551494,0.43606563,0.42018418,0.438366488,0.378098035,0.370212224,0.376906675,0.436625238,0.407687176,0.489877763,0.4149637,0.327081821,0.388398094,0.460090218,0.430646271,0.377924314,0.432624838,0.427524152,0.478677579,0.439830859,0.525150031,0.409041866,0.487706913,0.453903621,0.353883311
cg23565821,0.55539722,0.530586657,0.572190018,0.527631088,0.488902613,0.577745687,0.5573988,0.561204883,0.535772273,0.500830619,0.498507442,0.581839616,0.542572125,0.548892945,0.509113935,0.564420439,0.517418937,0.557337258,0.577560332,0.553068721,0.541812492,0.543835827,0.496137572,0.510409936
cg23589035,0.38547989,0.321668674,0.292090494,0.293189327,0.346271952,0.327582574,0.303988176,0.294587092,0.333950264,0.341522943,0.313445677,0.318994205,0.368081533,0.370269875,0.348679155,0.34094551,0.353582769,0.374684516,0.325483255,0.381585292,0.345394194,0.410803402,0.343825509,0.368110589
cg23606023,0.22268907,0.217523463,0.20407238,0.195009235,0.212548448,0.198992355,0.166551138,0.18166806,0.208470646,0.205836481,0.179718473,0.180654957,0.199340437,0.289918416,0.264780012,0.21108828,0.250520389,0.21264371,0.179065708,0.241846427,0.18868865,0.264878954,0.205795554,0.219782158
cg23632791,0.328039559,0.325648432,0.279393915,0.289598778,0.270991552,0.288496671,0.260930937,0.328520161,0.28753189,0.30997417,0.276466626,0.304188935,0.311572806,0.244289699,0.354336889,0.314139014,0.355600458,0.307177972,0.286372327,0.359926799,0.249970775,0.345582592,0.343579013,0.26207119
cg23668631,0.403458036,0.412053054,0.343871597,0.388263034,0.369379075,0.347163168,0.352923073,0.360375599,0.398082972,0.402250414,0.319728736,0.365987139,0.379864697,0.374233304,0.371981318,0.376005521,0.3887551,0.399069995,0.372010188,0.443528455,0.373950556,0.409246243,0.411899138,0.417762075
cg23682913,0.345548773,0.320297986,0.285823926,0.351927929,0.31557488,0.283170794,0.336106082,0.329476546,0.320677361,0.360727421,0.279493353,0.300265555,0.316939566,0.380118899,0.357271201,0.349312848,0.319817179,0.359857941,0.317203339,0.387460686,0.334968429,0.354653701,0.327562251,0.333811235
cg23750151,0.230514731,0.247797225,0.290058792,0.253158326,0.249459666,0.284001326,0.259442898,0.2566776,0.271063328,0.236470467,0.289592328,0.268665821,0.249608016,0.22756143,0.193395396,0.245522925,0.239296251,0.199112439,0.307037924,0.215924632,0.283145042,0.201694168,0.23925618,0.235904238
cg23756272,0.603797774,0.548284012,0.513385949,0.554212884,0.558654245,0.517946857,0.56057438,0.538288516,0.593084478,0.560758579,0.501346987,0.51608363,0.533458314,0.56950299,0.572966795,0.566294349,0.557867433,0.593971087,0.563017246,0.629109934,0.540057941,0.613899217,0.561146409,0.528174433
cg23763137,0.142470665,0.132867655,0.089685198,0.140649781,0.127750492,0.103126188,0.125258431,0.119189751,0.109833836,0.160679789,0.114642931,0.102725228,0.138440161,0.108397876,0.118340753,0.140538513,0.073652328,0.081741808,0.11523045,0.100324967,0.134391904,0.125406336,0.114572566,0.136055044
cg23770271,0.439825305,0.478303767,0.436417445,0.466348081,0.455036511,0.42186117,0.465376731,0.446771953,0.435013417,0.480324422,0.43695837,0.42665037,0.430754436,0.414681153,0.463179929,0.446017831,0.44349329,0.486984673,0.432309368,0.502432833,0.423403,0.486393232,0.432346238,0.479418547
cg23792308,0.243112056,0.224507738,0.185331348,0.189517397,0.188157193,0.19989011,0.219648737,0.190191251,0.203643036,0.212338131,0.191485039,0.194379916,0.222108631,0.173942107,0.19774002,0.222055994,0.195807259,0.235574917,0.233199795,0.226418156,0.214197344,0.234921053,0.216046663,0.210497623
cg23813257,0.508846879,0.541353733,0.545048625,0.544082453,0.529199497,0.560487014,0.494330978,0.518504494,0.505384228,0.487720491,0.570811161,0.498291402,0.534524168,0.522509213,0.48370698,0.524705103,0.553968648,0.534128997,0.518875441,0.494704483,0.546847046,0.512516431,0.503446799,0.520156063
cg23840053,0.241086645,0.297576681,0.270735511,0.267211111,0.280825894,0.224214606,0.252402017,0.259514724,0.303313607,0.256053917,0.272578123,0.241962125,0.221872361,0.291953077,0.316663421,0.257207801,0.29004208,0.31620561,0.23980356,0.326383959,0.278097166,0.269302371,0.318537924,0.295952506
cg23889684,0.223928723,0.246607599,0.362662255,0.274170137,0.290324669,0.344162997,0.324560895,0.306446474,0.274427212,0.229412464,0.339596226,0.321199547,0.295833165,0.282528084,0.195569653,0.284443689,0.257355292,0.177638687,0.304063953,0.190566005,0.334580089,0.208202063,0.201477459,0.249934816
cg23902361,0.42842215,0.430391977,0.466059734,0.447057534,0.438388789,0.499191563,0.47648086,0.47136593,0.396412287,0.430685682,0.471352601,0.484014567,0.466673738,0.446152262,0.427638123,0.481309205,0.412706056,0.438201376,0.479277118,0.40430229,0.508269574,0.429331352,0.414570548,0.467664733
cg23954655,0.346967624,0.391479252,0.456014514,0.44205081,0.416513794,0.486291893,0.408166705,0.410104487,0.381786328,0.409641531,0.475354121,0.447210908,0.450803588,0.376621605,0.371754914,0.419453825,0.386150136,0.354836711,0.446009829,0.338333603,0.45426173,0.343168396,0.388118574,0.389993902
cg23966363,0.178195449,0.118749335,0.148990062,0.19457467,0.141480397,0.165210286,0.143618089,0.14330345,0.117345278,0.213158553,0.159866988,0.126044809,0.183607594,0.115773,0.142694807,0.154089351,0.106996164,0.124525504,0.122128869,0.180538216,0.169779523,0.172952487,0.150577042,0.186495154
cg24009881,0.336392597,0.333972734,0.301778333,0.313154749,0.306966927,0.276877849,0.283184786,0.348457225,0.333998127,0.323656959,0.287633534,0.284923771,0.273206693,0.33790918,0.341218799,0.334265704,0.334085841,0.341602708,0.296754969,0.37954735,0.300534987,0.362045014,0.34274105,0.345030515
